COHORT_MONTH,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
2019-06,100.0,10.110429447852761,8.76073619631902,8.83435582822086,8.969325153374234,8.625766871165643,6.687116564417178,6.429447852760736,5.423312883435583,5.3128834355828225,3.5582822085889574,3.2883435582822083,3.5337423312883436,2.785276073619632,1.7423312883435582,0.22085889570552147
2019-07,100.0,7.738898962231396,6.330774275683808,5.470467960341036,4.826202692797345,4.08549052891478,3.3910728752748738,3.0207167933335906,2.4767562979823308,2.164268353844373,1.6974653755642142,1.1959415146020602,0.42436634389105354,0.16203078584931138,0.0,0.0
2019-08,100.0,6.408554572271387,4.583333333333333,3.7389380530973453,3.0014749262536875,2.5036873156342185,1.7699115044247788,1.12094395280236,0.5162241887905604,0.04056047197640118,0.0,0.0,0.0,0.0,0.0,0.0
2019-09,100.0,3.194731686078154,1.627299444867748,0.674866659410036,0.24491128768912596,0.032654838358550126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
